Date,Open(Q.FTAS),High(Q.FTAS),Low(Q.FTAS),Last(Q.FTAS)
22/06/2010,2734.54,2734.54,2690.40,2709.58
21/06/2010,2711.61,2750.63,2711.61,2734.53
18/06/2010,2709.95,2726.35,2705.47,2711.62
17/06/2010,2702.89,2729.14,2701.72,2709.95
16/06/2010,2694.76,2713.32,2690.08,2702.88
15/06/2010,2684.79,2705.02,2660.20,2694.75
14/06/2010,2663.00,2687.56,2663.00,2684.79
11/06/2010,2647.22,2672.42,2640.43,2663.00
10/06/2010,2622.36,2654.30,2595.79,2647.22
09/06/2010,2592.16,2622.36,2580.16,2622.36
08/06/2010,2614.84,2623.25,2572.53,2592.17
07/06/2010,2644.57,2644.57,2601.29,2614.84
04/06/2010,2689.58,2712.76,2634.65,2644.57
03/06/2010,2657.76,2713.20,2657.76,2689.58
02/06/2010,2661.69,2661.69,2619.15,2657.77
01/06/2010,2673.16,2673.16,2611.48,2661.70
28/05/2010,2676.51,2698.88,2673.04,2673.17
27/05/2010,2598.08,2676.51,2598.08,2676.51
26/05/2010,2547.37,2626.34,2547.37,2598.08
25/05/2010,2615.84,2615.84,2527.72,2547.37
24/05/2010,2611.08,2634.98,2592.98,2615.84
21/05/2010,2615.57,2620.92,2559.64,2611.08
20/05/2010,2662.27,2696.67,2582.34,2615.57
19/05/2010,2739.89,2739.89,2662.27,2662.27
18/05/2010,2718.34,2755.11,2718.34,2739.89
17/05/2010,2722.01,2749.42,2707.17,2718.34
14/05/2010,2806.92,2806.92,2715.39,2722.01
13/05/2010,2780.91,2807.05,2780.91,2806.92
12/05/2010,2751.43,2788.24,2730.12,2780.91
11/05/2010,2776.33,2776.33,2713.27,2751.43
10/05/2010,2640.23,2780.16,2640.23,2776.32
07/05/2010,2717.07,2717.07,2607.19,2640.23
06/05/2010,2755.58,2769.30,2713.70,2717.05
05/05/2010,2792.46,2800.06,2739.36,2755.58
04/05/2010,2863.35,2870.31,2787.78,2792.47
30/04/2010,2892.67,2906.37,2857.47,2863.35
29/04/2010,2875.38,2901.11,2872.32,2892.68
28/04/2010,2888.86,2902.06,2851.42,2875.38
27/04/2010,2963.38,2965.01,2888.86,2888.86
26/04/2010,2946.38,2985.84,2946.38,2963.38
23/04/2010,2914.16,2953.67,2914.16,2946.39
22/04/2010,2941.86,2962.27,2909.20,2914.16
21/04/2010,2968.82,2974.41,2940.58,2941.87
20/04/2010,2940.74,2974.16,2940.74,2968.82
19/04/2010,2950.16,2950.93,2926.09,2940.74
16/04/2010,2989.13,2993.07,2941.76,2950.15
15/04/2010,2974.50,2992.02,2967.27,2989.13
14/04/2010,2956.29,2980.65,2956.29,2974.51
13/04/2010,2965.36,2965.36,2947.27,2956.29
12/04/2010,2961.64,2975.90,2955.37,2965.36
09/04/2010,2932.64,2962.33,2932.64,2961.63
08/04/2010,2955.84,2955.84,2918.72,2932.64
07/04/2010,2964.40,2965.93,2952.60,2955.83
06/04/2010,2943.86,2967.41,2943.86,2964.41
01/04/2010,2910.19,2943.86,2910.19,2943.86
31/03/2010,2907.79,2920.27,2893.15,2910.19
30/03/2010,2925.23,2939.57,2903.79,2907.78
29/03/2010,2923.24,2936.78,2913.11,2925.23
26/03/2010,2932.35,2932.35,2919.12,2922.85
25/03/2010,2906.19,2936.43,2906.19,2932.35
24/03/2010,2902.42,2915.05,2885.99,2906.19
23/03/2010,2888.30,2912.59,2888.30,2902.41
22/03/2010,2891.94,2891.94,2858.69,2888.30
19/03/2010,2888.07,2911.52,2884.23,2891.95
18/03/2010,2889.26,2896.59,2878.15,2888.06
17/03/2010,2875.89,2894.41,2875.89,2889.26
16/03/2010,2862.58,2883.80,2862.58,2875.89
15/03/2010,2878.68,2878.68,2859.59,2862.58
12/03/2010,2871.68,2888.24,2870.86,2878.68
11/03/2010,2882.08,2883.19,2861.25,2871.68
10/03/2010,2862.26,2884.09,2854.75,2882.08
09/03/2010,2864.48,2869.76,2843.09,2862.26
08/03/2010,2861.06,2871.52,2851.49,2864.47
05/03/2010,2824.70,2863.16,2824.70,2861.06
04/03/2010,2825.27,2831.04,2810.62,2824.70
03/03/2010,2803.57,2828.39,2793.88,2825.27
02/03/2010,2764.62,2803.58,2763.50,2803.58
01/03/2010,2736.81,2767.26,2736.81,2764.62
26/02/2010,2698.61,2741.52,2698.61,2736.80
25/02/2010,2732.42,2744.62,2691.19,2698.61
24/02/2010,2721.18,2738.74,2711.80,2732.42
23/02/2010,2739.47,2759.53,2715.40,2721.18
22/02/2010,2741.54,2753.63,2737.52,2739.47
19/02/2010,2725.25,2742.97,2705.65,2741.54
18/02/2010,2701.93,2725.24,2694.76,2725.24
17/02/2010,2682.24,2714.33,2682.24,2701.93
16/02/2010,2644.64,2682.24,2644.64,2682.24
15/02/2010,2632.83,2657.09,2632.83,2644.64
12/02/2010,2643.93,2665.04,2621.43,2632.83
11/02/2010,2628.67,2662.74,2622.36,2643.94
10/02/2010,2618.21,2652.13,2616.82,2628.67
09/02/2010,2609.37,2628.05,2606.57,2618.21
08/02/2010,2596.73,2624.78,2581.85,2609.36
05/02/2010,2638.03,2638.03,2583.57,2596.72
04/02/2010,2695.83,2696.97,2632.02,2638.03
03/02/2010,2711.05,2721.51,2688.89,2695.83
02/02/2010,2689.04,2712.61,2671.38,2711.05
01/02/2010,2660.49,2689.04,2649.70,2689.04
29/01/2010,2640.46,2680.47,2640.46,2660.49
28/01/2010,2672.95,2701.98,2640.46,2640.46
27/01/2010,2700.86,2700.86,2661.63,2672.96
26/01/2010,2694.21,2700.86,2673.43,2700.86
25/01/2010,2714.07,2728.74,2691.91,2694.22
22/01/2010,2732.30,2735.73,2692.25,2714.07
21/01/2010,2771.90,2794.82,2732.30,2732.30
20/01/2010,2815.68,2815.68,2764.90,2771.90
19/01/2010,2807.96,2823.47,2776.61,2815.68
18/01/2010,2789.74,2811.93,2788.72,2807.96
15/01/2010,2809.21,2823.40,2788.19,2789.75
14/01/2010,2798.27,2820.73,2798.27,2809.21
13/01/2010,2810.71,2815.85,2787.89,2798.27
12/01/2010,2832.47,2837.96,2792.21,2810.72
11/01/2010,2829.13,2861.35,2827.89,2832.47
08/01/2010,2823.35,2834.67,2810.42,2829.13
07/01/2010,2823.18,2833.02,2809.04,2823.36
06/01/2010,2818.49,2825.21,2806.51,2823.18
05/01/2010,2806.95,2824.17,2798.01,2818.49
04/01/2010,2760.80,2806.95,2760.80,2806.95
31/12/2009,2754.18,2768.78,2750.97,2760.80
30/12/2009,2771.74,2773.91,2751.36,2754.18
29/12/2009,2752.28,2774.28,2752.28,2771.75
24/12/2009,2738.24,2752.28,2736.51,2752.28
23/12/2009,2717.18,2743.68,2717.18,2738.25
22/12/2009,2699.91,2732.21,2699.91,2717.18
21/12/2009,2653.36,2711.34,2653.36,2699.91
18/12/2009,2664.99,2697.13,2653.36,2653.36
17/12/2009,2713.09,2713.09,2664.99,2664.99
16/12/2009,2693.72,2717.57,2693.72,2713.09
15/12/2009,2707.24,2713.50,2676.79,2693.72
14/12/2009,2682.53,2714.44,2682.53,2707.24
11/12/2009,2673.23,2706.20,2673.23,2682.52
10/12/2009,2653.61,2676.71,2649.92,2673.24
09/12/2009,2666.73,2674.16,2641.39,2653.61
08/12/2009,2710.52,2715.77,2658.77,2666.72
07/12/2009,2716.78,2718.10,2683.16,2710.52
04/12/2009,2711.61,2740.19,2692.23,2716.77
03/12/2009,2717.95,2740.38,2711.61,2711.61
02/12/2009,2710.18,2727.36,2697.32,2717.95
01/12/2009,2648.43,2710.18,2648.43,2710.18
30/11/2009,2676.81,2684.63,2648.43,2648.43
27/11/2009,2648.56,2687.57,2607.83,2676.81
26/11/2009,2735.21,2735.21,2647.51,2648.56
25/11/2009,2717.80,2740.10,2717.80,2735.21
24/11/2009,2735.06,2742.71,2712.77,2717.81
23/11/2009,2685.30,2745.66,2685.30,2735.06
20/11/2009,2695.15,2714.57,2672.40,2685.30
19/11/2009,2735.23,2735.46,2689.14,2695.15
18/11/2009,2735.86,2751.08,2730.86,2735.23
17/11/2009,2756.45,2756.45,2732.22,2735.85
16/11/2009,2712.92,2761.14,2712.92,2756.46
13/11/2009,2701.38,2712.92,2691.35,2712.92
12/11/2009,2694.47,2713.46,2688.36,2701.39
11/11/2009,2674.45,2709.41,2674.45,2694.47
10/11/2009,2679.25,2693.67,2671.11,2674.45
09/11/2009,2634.29,2681.33,2634.29,2679.24
06/11/2009,2624.68,2638.68,2603.62,2634.30
05/11/2009,2615.75,2638.04,2581.08,2624.68
04/11/2009,2576.01,2620.89,2576.01,2616.08
03/11/2009,2611.92,2611.92,2552.43,2576.01
02/11/2009,2584.60,2617.31,2573.71,2611.92
30/10/2009,2628.13,2646.15,2582.61,2584.59
29/10/2009,2599.38,2631.32,2582.34,2628.13
28/10/2009,2663.79,2663.79,2596.85,2599.38
27/10/2009,2661.70,2677.62,2655.20,2663.79
26/10/2009,2689.46,2706.22,2652.82,2661.70
23/10/2009,2673.89,2717.58,2673.89,2689.46
22/10/2009,2700.23,2700.23,2655.31,2673.89
21/10/2009,2696.31,2707.53,2661.06,2700.23
20/10/2009,2715.27,2723.07,2696.31,2696.31
19/10/2009,2670.64,2715.26,2670.64,2715.26
16/10/2009,2687.13,2710.32,2664.51,2670.64
15/10/2009,2703.46,2707.54,2685.05,2687.13
14/10/2009,2653.03,2704.70,2653.03,2703.47
13/10/2009,2680.68,2686.08,2653.03,2653.03
12/10/2009,2655.75,2689.12,2655.75,2680.68
09/10/2009,2652.39,2661.45,2640.32,2655.74
08/10/2009,2626.54,2656.17,2626.54,2652.39
07/10/2009,2638.29,2649.50,2623.83,2626.55
06/10/2009,2579.96,2643.61,2579.96,2638.29
05/10/2009,2561.38,2579.96,2556.25,2579.96
02/10/2009,2593.85,2593.85,2545.45,2561.38
01/10/2009,2634.79,2650.01,2592.46,2593.84
30/09/2009,2648.79,2664.70,2615.71,2634.79
29/09/2009,2649.00,2659.40,2637.15,2648.79
28/09/2009,2608.38,2650.64,2591.66,2649.00
25/09/2009,2608.40,2626.55,2608.02,2608.38
24/09/2009,2639.37,2649.12,2605.80,2608.39
23/09/2009,2642.02,2657.26,2633.36,2639.36
22/09/2009,2637.21,2664.26,2637.21,2642.02
21/09/2009,2658.02,2659.87,2625.63,2637.21
18/09/2009,2655.79,2662.75,2645.52,2658.01
17/09/2009,2635.71,2661.34,2635.71,2655.78
16/09/2009,2594.09,2638.47,2594.09,2635.71
15/09/2009,2582.07,2603.06,2574.21,2594.09
14/09/2009,2581.85,2582.83,2552.30,2582.07
11/09/2009,2567.75,2593.64,2567.75,2581.85
10/09/2009,2575.38,2590.78,2552.78,2567.75
09/09/2009,2546.13,2575.38,2536.97,2575.38
08/09/2009,2535.82,2556.39,2535.82,2546.13
07/09/2009,2492.31,2537.81,2492.31,2535.82
04/09/2009,2462.90,2501.08,2462.90,2492.31
03/09/2009,2468.58,2483.62,2459.56,2462.90
02/09/2009,2473.85,2473.85,2449.09,2468.58
01/09/2009,2520.66,2525.35,2473.85,2473.85
28/08/2009,2498.40,2535.59,2498.40,2520.66
27/08/2009,2511.29,2518.70,2491.90,2498.40
26/08/2009,2525.01,2530.06,2502.06,2511.29
25/08/2009,2514.57,2526.36,2496.86,2525.01
24/08/2009,2488.25,2518.38,2488.25,2514.57
21/08/2009,2441.00,2489.86,2432.49,2488.25
20/08/2009,2405.57,2444.38,2405.57,2441.00
19/08/2009,2403.46,2408.78,2374.72,2405.57
18/08/2009,2382.71,2403.45,2382.71,2403.45
17/08/2009,2421.90,2421.90,2367.27,2382.72
14/08/2009,2438.66,2458.63,2414.72,2421.90
13/08/2009,2416.55,2454.43,2416.55,2438.66
12/08/2009,2394.92,2417.59,2377.00,2416.55
11/08/2009,2421.19,2432.24,2388.96,2394.92
10/08/2009,2424.98,2424.98,2405.29,2421.19
07/08/2009,2405.71,2429.53,2375.25,2424.98
06/08/2009,2381.39,2422.48,2381.39,2405.70
05/08/2009,2390.70,2404.89,2373.84,2381.39
04/08/2009,2391.82,2391.82,2368.15,2390.70
03/08/2009,2353.47,2405.28,2349.44,2391.82
31/07/2009,2360.99,2369.89,2349.26,2353.47
30/07/2009,2317.95,2367.94,2317.95,2360.99
29/07/2009,2308.01,2331.96,2300.68,2317.95
28/07/2009,2338.46,2351.65,2303.98,2308.01
27/07/2009,2336.38,2352.91,2323.56,2338.46
24/07/2009,2326.77,2347.54,2316.39,2336.39
23/07/2009,2293.65,2329.83,2284.63,2326.78
22/07/2009,2286.46,2294.63,2270.74,2293.65
21/07/2009,2267.01,2296.15,2264.79,2286.45
20/07/2009,2239.51,2276.05,2239.51,2239.51
17/07/2009,2226.38,2250.09,2226.38,2239.52
16/07/2009,2220.23,2236.60,2211.11,2226.37
15/07/2009,2166.11,2220.23,2166.11,2220.23
14/07/2009,2145.48,2173.82,2145.48,2166.11
13/07/2009,2109.32,2148.41,2095.32,2145.48
10/07/2009,2124.90,2125.53,2108.55,2109.32
09/07/2009,2115.58,2138.70,2115.58,2124.90
08/07/2009,2140.62,2143.19,2111.50,2115.58
07/07/2009,2144.34,2166.75,2140.62,2140.62
06/07/2009,2164.81,2164.81,2133.42,2144.34
03/07/2009,2164.23,2177.94,2158.32,2164.80
02/07/2009,2215.78,2215.78,2163.27,2164.23
01/07/2009,2172.08,2220.86,2172.08,2215.78
30/06/2009,2194.11,2200.48,2165.16,2172.08
29/06/2009,2167.29,2198.41,2165.16,2194.11
26/06/2009,2170.40,2196.35,2156.17,2167.29
25/06/2009,2181.64,2187.72,2151.70,2170.40
24/06/2009,2155.10,2187.42,2151.59,2181.64
23/06/2009,2156.49,2171.34,2147.99,2155.11
22/06/2009,2211.91,2211.91,2156.49,2156.49
19/06/2009,2179.78,2224.38,2179.78,2211.91
18/06/2009,2181.73,2191.29,2160.12,2179.78
17/06/2009,2210.64,2210.64,2171.45,2181.73
16/06/2009,2210.02,2232.14,2207.44,2210.64
15/06/2009,2268.71,2268.71,2208.11,2210.02
12/06/2009,2279.70,2283.82,2262.64,2268.71
11/06/2009,2267.51,2286.49,2254.87,2279.70
10/06/2009,2251.78,2300.48,2251.78,2267.51
09/06/2009,2251.84,2271.51,2244.22,2251.79
08/06/2009,2268.69,2268.69,2237.06,2251.85
05/06/2009,2242.57,2294.92,2242.57,2268.69
04/06/2009,2242.21,2266.07,2231.19,2242.56
03/06/2009,2286.26,2286.26,2230.46,2242.19
02/06/2009,2298.13,2298.13,2267.38,2286.26
01/06/2009,2252.64,2302.91,2252.64,2298.13
29/05/2009,2237.16,2276.41,2237.16,2252.64
28/05/2009,2251.91,2251.91,2216.12,2237.17
27/05/2009,2247.78,2262.10,2239.95,2251.90
26/05/2009,2227.98,2252.63,2193.25,2247.79
22/05/2009,2218.25,2242.70,2214.45,2227.98
21/05/2009,2280.69,2280.69,2211.03,2218.25
20/05/2009,2285.24,2297.87,2269.74,2280.70
19/05/2009,2264.47,2298.91,2264.47,2285.23
18/05/2009,2217.48,2264.48,2198.39,2264.48
15/05/2009,2222.28,2241.62,2200.93,2217.48
14/05/2009,2206.29,2226.00,2187.32,2222.28
13/05/2009,2258.46,2269.33,2205.67,2206.29
12/05/2009,2262.67,2273.81,2245.46,2258.45
11/05/2009,2281.46,2282.28,2246.41,2262.67
08/05/2009,2252.36,2293.34,2252.36,2281.46
07/05/2009,2254.16,2312.64,2244.11,2252.36
06/05/2009,2226.60,2273.73,2218.61,2254.16
05/05/2009,2174.63,2242.93,2174.63,2226.60
01/05/2009,2173.06,2177.94,2158.48,2174.64
30/04/2009,2142.42,2196.08,2142.42,2173.06
29/04/2009,2093.13,2143.41,2092.55,2142.42
28/04/2009,2128.84,2128.84,2074.21,2093.13
27/04/2009,2127.38,2134.10,2093.73,2128.84
24/04/2009,2059.08,2127.37,2059.08,2127.37
23/04/2009,2063.52,2090.35,2049.26,2059.08
22/04/2009,2038.38,2064.77,2021.98,2063.52
21/04/2009,2041.24,2055.34,1995.42,2038.38
20/04/2009,2096.61,2104.61,2029.75,2041.24
17/04/2009,2075.60,2106.38,2072.80,2096.60
16/04/2009,2033.91,2075.60,2031.79,2075.60
15/04/2009,2043.86,2058.71,2020.32,2033.91
14/04/2009,2034.30,2069.30,2021.48,2043.86
09/04/2009,1998.69,2035.10,1994.39,2034.31
08/04/2009,2000.94,2005.37,1974.77,1998.70
07/04/2009,2034.37,2052.82,1992.63,2000.94
06/04/2009,2050.99,2085.80,2018.94,2034.37
03/04/2009,2088.70,2094.61,2044.30,2050.99
02/04/2009,2003.25,2092.42,2003.25,2088.69
01/04/2009,1984.17,2009.75,1943.28,2003.26
31/03/2009,1906.81,1985.67,1906.81,1984.17
30/03/2009,1971.50,1971.50,1906.81,1906.81
27/03/2009,1984.18,1995.16,1961.62,1971.49
26/03/2009,1972.50,1986.01,1963.02,1984.18
25/03/2009,1978.40,1990.31,1949.71,1972.50
24/03/2009,1995.94,2014.38,1963.11,1978.40
23/03/2009,1942.90,2006.19,1942.90,1995.95
20/03/2009,1931.04,1947.06,1912.11,1942.90
19/03/2009,1923.10,1976.39,1921.89,1931.04
18/03/2009,1946.80,1967.83,1906.32,1923.11
17/03/2009,1952.07,1952.07,1917.58,1946.80
16/03/2009,1899.25,1952.07,1899.25,1952.07
13/03/2009,1876.99,1928.94,1876.99,1899.25
12/03/2009,1867.84,1882.54,1829.57,1876.99
11/03/2009,1874.62,1898.26,1845.59,1867.84
10/03/2009,1791.68,1878.89,1780.02,1874.62
09/03/2009,1789.13,1802.17,1755.82,1791.67
06/03/2009,1792.72,1814.76,1772.59,1789.13
05/03/2009,1848.97,1848.97,1792.72,1792.72
04/03/2009,1781.64,1850.41,1781.64,1848.97
03/03/2009,1832.45,1858.32,1775.05,1781.64
02/03/2009,1929.74,1929.74,1832.45,1832.45
27/02/2009,1970.19,1970.19,1897.92,1929.75
26/02/2009,1937.81,1985.45,1937.81,1970.18
25/02/2009,1918.66,1955.57,1917.82,1937.81
24/02/2009,1934.79,1934.79,1896.96,1918.66
23/02/2009,1954.94,1988.47,1932.03,1934.79
20/02/2009,2019.73,2019.73,1951.24,1954.95
19/02/2009,2015.76,2033.22,2004.23,2019.72
18/02/2009,2028.96,2038.53,1985.05,2015.77
17/02/2009,2080.60,2080.60,2011.66,2028.96
16/02/2009,2107.22,2107.22,2077.94,2080.60
13/02/2009,2111.49,2154.94,2096.41,2107.21
12/02/2009,2125.46,2125.46,2078.39,2111.50
11/02/2009,2116.15,2128.82,2101.00,2125.45
10/02/2009,2163.73,2163.73,2115.64,2116.13
09/02/2009,2152.81,2175.02,2133.02,2163.73
06/02/2009,2118.61,2169.73,2118.61,2152.81
05/02/2009,2116.17,2120.15,2073.72,2118.62
04/02/2009,2081.16,2130.77,2080.89,2116.16
03/02/2009,2040.30,2085.23,2024.70,2081.16
02/02/2009,2078.93,2078.93,2025.01,2040.30
30/01/2009,2097.53,2115.42,2068.07,2078.92
29/01/2009,2149.69,2149.69,2076.86,2097.53
28/01/2009,2098.87,2159.66,2098.87,2149.68
27/01/2009,2105.47,2105.76,2068.66,2098.87
26/01/2009,2030.62,2111.22,2024.66,2105.48
23/01/2009,2033.55,2038.50,1986.84,2030.60
22/01/2009,2037.13,2081.02,2031.08,2033.54
21/01/2009,2050.77,2060.73,2007.75,2037.14
20/01/2009,2061.18,2096.38,2036.55,2050.76
19/01/2009,2079.68,2129.65,2025.41,2061.15
16/01/2009,2066.81,2129.07,2066.81,2079.67
15/01/2009,2098.99,2105.90,2052.25,2066.82
14/01/2009,2201.86,2212.27,2069.52,2098.99
13/01/2009,2218.94,2218.94,2166.56,2201.86
12/01/2009,2227.57,2237.84,2207.80,2218.93
09/01/2009,2253.51,2268.33,2220.42,2227.56
08/01/2009,2257.43,2258.23,2209.82,2253.52
07/01/2009,2319.48,2319.48,2243.88,2257.41
06/01/2009,2288.03,2334.49,2281.82,2319.49
05/01/2009,2275.33,2298.97,2261.41,2288.04
02/01/2009,2209.29,2275.33,2209.19,2275.33
31/12/2008,2193.92,2222.30,2193.92,2209.29
30/12/2008,2157.78,2197.76,2157.78,2193.92
29/12/2008,2111.36,2160.22,2111.36,2157.78
24/12/2008,2127.49,2127.49,2104.31,2111.37
23/12/2008,2122.42,2150.90,2122.35,2127.50
22/12/2008,2141.10,2147.21,2108.96,2122.42
19/12/2008,2163.17,2163.17,2100.15,2141.10
18/12/2008,2157.04,2171.37,2141.96,2163.17
17/12/2008,2148.27,2162.56,2113.56,2157.04
16/12/2008,2133.14,2157.45,2118.81,2148.27
15/12/2008,2132.97,2161.12,2115.46,2133.14
12/12/2008,2186.58,2186.58,2097.67,2132.98
11/12/2008,2175.43,2204.68,2148.06,2186.58
10/12/2008,2176.58,2189.34,2157.12,2175.43
09/12/2008,2133.24,2190.86,2102.89,2176.58
08/12/2008,2013.73,2141.26,2013.73,2133.24
05/12/2008,2068.36,2068.36,1994.28,2013.74
04/12/2008,2072.82,2115.55,2036.40,2068.35
03/12/2008,2052.82,2081.81,2011.85,2072.82
02/12/2008,2027.19,2058.30,1982.37,2052.82
01/12/2008,2133.99,2133.99,2019.75,2027.19
28/11/2008,2105.07,2133.99,2091.17,2133.99
27/11/2008,2065.24,2110.65,2065.24,2105.07
26/11/2008,2073.85,2085.77,2019.16,2065.25
25/11/2008,2064.68,2120.03,2025.23,2073.85
24/11/2008,1890.54,2064.68,1890.54,2064.68
21/11/2008,1934.83,1970.20,1873.39,1890.55
20/11/2008,1998.03,1998.03,1907.06,1934.84
19/11/2008,2095.23,2095.67,1998.02,1998.02
18/11/2008,2064.76,2095.23,2016.19,2095.23
17/11/2008,2114.81,2115.75,2054.89,2064.76
14/11/2008,2087.48,2169.49,2087.48,2114.80
13/11/2008,2097.37,2105.28,2048.06,2087.47
12/11/2008,2131.80,2171.58,2074.11,2097.37
11/11/2008,2210.71,2210.71,2127.10,2131.80
10/11/2008,2190.62,2267.42,2190.62,2210.70
07/11/2008,2147.86,2210.69,2145.95,2190.61
06/11/2008,2270.05,2270.05,2142.98,2147.84
05/11/2008,2318.17,2318.17,2250.63,2270.04
04/11/2008,2219.59,2318.16,2203.42,2318.16
03/11/2008,2183.69,2219.58,2177.03,2219.58
31/10/2008,2143.86,2187.35,2101.82,2183.69
30/10/2008,2113.05,2170.54,2101.40,2143.87
29/10/2008,1963.94,2113.04,1963.94,2113.04
28/10/2008,1931.56,2013.05,1927.01,1963.96
27/10/2008,1950.16,1957.83,1847.25,1931.56
24/10/2008,2053.75,2053.75,1871.83,1950.15
23/10/2008,2038.42,2060.94,1981.19,2053.73
22/10/2008,2129.49,2129.49,2034.20,2038.43
21/10/2008,2150.06,2181.76,2122.22,2129.46
20/10/2008,2050.82,2150.06,2050.82,2150.06
17/10/2008,1964.70,2057.72,1959.15,2050.84
16/10/2008,2075.41,2075.41,1938.52,1964.71
15/10/2008,2228.36,2228.36,2061.85,2075.41
14/10/2008,2164.63,2299.08,2164.63,2228.36
13/10/2008,2012.97,2164.63,2012.97,2164.63
10/10/2008,2196.18,2196.18,1987.25,2012.97
09/10/2008,2219.84,2290.82,2177.54,2196.16
08/10/2008,2333.28,2358.37,2162.11,2219.84
07/10/2008,2329.29,2396.64,2293.34,2333.28
06/10/2008,2522.11,2522.11,2310.86,2329.30
03/10/2008,2473.23,2529.28,2451.40,2522.12
02/10/2008,2510.28,2558.96,2469.39,2473.24
01/10/2008,2483.68,2536.42,2478.44,2510.28
30/09/2008,2444.05,2503.51,2371.47,2483.67
29/09/2008,2581.97,2581.97,2444.58,2444.58
26/09/2008,2636.31,2636.31,2566.22,2581.97
25/09/2008,2591.71,2641.94,2575.22,2636.31
24/09/2008,2611.14,2626.02,2589.14,2591.71
23/09/2008,2667.11,2667.11,2585.88,2611.14
22/09/2008,2708.99,2717.81,2667.11,2667.11
19/09/2008,2496.53,2726.37,2496.53,2708.98
18/09/2008,2509.43,2564.40,2488.04,2496.53
17/09/2008,2562.89,2611.48,2508.60,2509.43
16/09/2008,2653.58,2653.58,2532.27,2562.89
15/09/2008,2757.03,2757.03,2614.56,2653.58
12/09/2008,2710.45,2757.03,2710.45,2757.03
11/09/2008,2735.70,2740.60,2681.55,2710.45
10/09/2008,2763.88,2763.88,2718.28,2735.70
09/09/2008,2782.38,2817.33,2750.90,2763.87
08/09/2008,2680.91,2782.38,2680.91,2782.38
05/09/2008,2741.31,2741.31,2676.10,2680.91
04/09/2008,2809.50,2827.84,2741.31,2741.31
03/09/2008,2868.52,2868.52,2806.49,2809.50
02/09/2008,2855.12,2880.62,2841.75,2868.52
01/09/2008,2868.69,2868.69,2837.28,2855.12
29/08/2008,2848.60,2874.79,2843.66,2868.69
28/08/2008,2811.20,2863.67,2797.27,2848.60
27/08/2008,2786.12,2816.19,2765.93,2811.20
26/08/2008,2803.19,2803.19,2737.30,2786.12
22/08/2008,2734.79,2803.20,2734.67,2803.20
21/08/2008,2733.69,2749.50,2705.09,2734.79
20/08/2008,2710.74,2738.55,2710.74,2733.69
19/08/2008,2777.56,2777.56,2709.47,2710.74
18/08/2008,2782.63,2801.11,2767.38,2777.56
15/08/2008,2798.35,2817.98,2768.38,2782.63
14/08/2008,2776.20,2817.97,2772.31,2798.35
13/08/2008,2820.17,2820.17,2770.72,2776.20
12/08/2008,2827.31,2838.05,2801.77,2820.17
11/08/2008,2797.00,2827.31,2792.30,2827.31
08/08/2008,2787.50,2803.58,2760.58,2797.00
07/08/2008,2792.95,2814.67,2775.06,2787.50
06/08/2008,2776.36,2797.76,2770.27,2792.94
05/08/2008,2706.55,2776.36,2697.16,2776.36
04/08/2008,2723.22,2752.19,2702.57,2706.55
01/08/2008,2749.21,2749.21,2707.62,2723.22
31/07/2008,2754.15,2769.03,2729.37,2749.21
30/07/2008,2703.16,2759.29,2703.16,2754.15
29/07/2008,2699.99,2720.61,2673.15,2703.16
28/07/2008,2722.39,2727.54,2699.99,2699.99
25/07/2008,2733.02,2733.54,2693.43,2722.39
24/07/2008,2778.42,2784.38,2724.22,2733.02
23/07/2008,2732.73,2786.33,2732.73,2778.42
22/07/2008,2752.38,2752.38,2690.81,2732.73
21/07/2008,2735.73,2770.47,2714.64,2752.38
18/07/2008,2686.82,2735.72,2653.29,2735.72
17/07/2008,2614.61,2703.26,2614.61,2686.81
16/07/2008,2619.04,2636.92,2573.90,2614.61
15/07/2008,2682.02,2682.02,2592.90,2619.04
14/07/2008,2660.87,2716.02,2660.87,2682.02
11/07/2008,2731.40,2756.54,2660.86,2660.86
10/07/2008,2790.15,2790.15,2725.39,2731.40
09/07/2008,2744.74,2794.70,2744.74,2790.15
08/07/2008,2782.72,2782.72,2706.26,2744.74
07/07/2008,2736.06,2784.75,2728.96,2782.72
04/07/2008,2768.71,2774.71,2727.01,2736.06
03/07/2008,2748.27,2774.08,2711.50,2768.71
02/07/2008,2782.81,2815.63,2748.27,2748.27
01/07/2008,2855.68,2855.68,2775.65,2782.81
30/06/2008,2812.59,2855.69,2806.84,2855.69
27/06/2008,2808.24,2824.33,2784.59,2812.59
26/06/2008,2881.15,2881.15,2808.24,2808.24
25/06/2008,2861.84,2881.15,2861.84,2881.15
24/06/2008,2882.32,2895.13,2837.69,2861.84
23/06/2008,2864.01,2889.79,2853.84,2882.32
20/06/2008,2905.97,2917.50,2853.23,2864.01
19/06/2008,2930.92,2942.36,2905.52,2905.97
18/06/2008,2984.29,2984.29,2919.51,2930.92
17/06/2008,2951.07,3016.81,2951.07,2984.29
16/06/2008,2955.33,2969.98,2934.43,2951.07
13/06/2008,2946.14,2962.05,2912.58,2955.33
12/06/2008,2911.91,2948.47,2910.15,2946.14
11/06/2008,2965.82,2981.60,2906.12,2911.91
10/06/2008,2992.69,2992.69,2959.75,2965.82
09/06/2008,3009.18,3020.69,2989.06,2992.69
